iso,year,metric,hazard,value,type
COL,2009,int_disp,drought,0,internal_displacements
COL,2009,int_disp,total_pc100k,0,internal_displacements
ECU,2009,events,flood,1,event_count
ECU,2009,events,drought,1,event_count
ECU,2009,events,hurricane,0,event_count
ECU,2009,deaths,flood,3,fatalities
ECU,2009,deaths,drought,0,fatalities
ECU,2009,deaths,hurricane,0,fatalities
ECU,2009,deaths,total,3,fatalities
ECU,2009,deaths,per_event,1.5,fatalities
ECU,2009,affected,flood,11805,affected_pop
ECU,2009,affected,drought,107500,affected_pop
ECU,2009,affected,hurricane,0,affected_pop
ECU,2009,affected,total,119305,affected_pop
ECU,2009,affected,per_event,59652.5,affected_pop
ECU,2009,int_disp,flood,0,internal_displacements
ECU,2009,int_disp,hurricane,0,internal_displacements
ECU,2009,int_disp,drought,0,internal_displacements
ECU,2009,int_disp,total_pc100k,0,internal_displacements
GUY,2009,events,flood,0,event_count
GUY,2009,events,drought,0,event_count
GUY,2009,events,hurricane,0,event_count
GUY,2009,deaths,flood,0,fatalities
GUY,2009,deaths,drought,0,fatalities
GUY,2009,deaths,hurricane,0,fatalities
GUY,2009,deaths,total,0,fatalities
GUY,2009,deaths,per_event,NA,fatalities
GUY,2009,affected,flood,0,affected_pop
GUY,2009,affected,drought,0,affected_pop
GUY,2009,affected,hurricane,0,affected_pop
GUY,2009,affected,total,0,affected_pop
GUY,2009,affected,per_event,NA,affected_pop
GUY,2009,int_disp,flood,0,internal_displacements
GUY,2009,int_disp,hurricane,0,internal_displacements
GUY,2009,int_disp,drought,0,internal_displacements
GUY,2009,int_disp,total_pc100k,0,internal_displacements
PRY,2009,events,flood,1,event_count
PRY,2009,events,drought,1,event_count
PRY,2009,events,hurricane,0,event_count
PRY,2009,deaths,flood,0,fatalities
PRY,2009,deaths,drought,0,fatalities
PRY,2009,deaths,hurricane,0,fatalities
PRY,2009,deaths,total,0,fatalities
PRY,2009,deaths,per_event,0,fatalities
PRY,2009,affected,flood,12035,affected_pop
PRY,2009,affected,drought,200000,affected_pop
PRY,2009,affected,hurricane,0,affected_pop
PRY,2009,affected,total,212035,affected_pop
PRY,2009,affected,per_event,106017.5,affected_pop
PRY,2009,int_disp,flood,0,internal_displacements
PRY,2009,int_disp,hurricane,0,internal_displacements
PRY,2009,int_disp,drought,0,internal_displacements
PRY,2009,int_disp,total_pc100k,0,internal_displacements
PER,2009,events,flood,1,event_count
PER,2009,events,drought,0,event_count
PER,2009,events,hurricane,0,event_count
PER,2009,deaths,flood,158,fatalities
PER,2009,deaths,drought,0,fatalities
PER,2009,deaths,hurricane,0,fatalities
PER,2009,deaths,total,158,fatalities
PER,2009,deaths,per_event,158,fatalities
PER,2009,affected,flood,235886,affected_pop
PER,2009,affected,drought,0,affected_pop
PER,2009,affected,hurricane,0,affected_pop
PER,2009,affected,total,235886,affected_pop
PER,2009,affected,per_event,235886,affected_pop
PER,2009,int_disp,flood,45825,internal_displacements
PER,2009,int_disp,hurricane,0,internal_displacements
PER,2009,int_disp,drought,0,internal_displacements
PER,2009,int_disp,total_pc100k,158.58151267972096,internal_displacements
SUR,2009,events,flood,0,event_count
SUR,2009,events,drought,0,event_count
SUR,2009,events,hurricane,0,event_count
SUR,2009,deaths,flood,0,fatalities
SUR,2009,deaths,drought,0,fatalities
SUR,2009,deaths,hurricane,0,fatalities
SUR,2009,deaths,total,0,fatalities
SUR,2009,deaths,per_event,NA,fatalities
SUR,2009,affected,flood,0,affected_pop
SUR,2009,affected,drought,0,affected_pop
SUR,2009,affected,hurricane,0,affected_pop
SUR,2009,affected,total,0,affected_pop
SUR,2009,affected,per_event,NA,affected_pop
SUR,2009,int_disp,flood,0,internal_displacements
SUR,2009,int_disp,hurricane,0,internal_displacements
SUR,2009,int_disp,drought,0,internal_displacements
SUR,2009,int_disp,total_pc100k,0,internal_displacements
URY,2009,events,flood,1,event_count
URY,2009,events,drought,0,event_count
URY,2009,events,hurricane,0,event_count
URY,2009,deaths,flood,1,fatalities
URY,2009,deaths,drought,0,fatalities
URY,2009,deaths,hurricane,0,fatalities
URY,2009,deaths,total,1,fatalities
URY,2009,deaths,per_event,1,fatalities
URY,2009,affected,flood,4000,affected_pop
URY,2009,affected,drought,0,affected_pop
URY,2009,affected,hurricane,0,affected_pop
URY,2009,affected,total,4000,affected_pop
URY,2009,affected,per_event,4000,affected_pop
URY,2009,int_disp,flood,0,internal_displacements
URY,2009,int_disp,hurricane,0,internal_displacements
URY,2009,int_disp,drought,0,internal_displacements
URY,2009,int_disp,total_pc100k,0,internal_displacements
VEN,2009,events,flood,0,event_count
VEN,2009,events,drought,1,event_count
VEN,2009,events,hurricane,0,event_count
VEN,2009,deaths,flood,0,fatalities
VEN,2009,deaths,drought,0,fatalities
VEN,2009,deaths,hurricane,0,fatalities
VEN,2009,deaths,total,0,fatalities
VEN,2009,deaths,per_event,0,fatalities
VEN,2009,affected,flood,0,affected_pop
VEN,2009,affected,drought,0,affected_pop
VEN,2009,affected,hurricane,0,affected_pop
VEN,2009,affected,total,0,affected_pop
VEN,2009,affected,per_event,0,affected_pop
VEN,2009,int_disp,flood,0,internal_displacements
VEN,2009,int_disp,hurricane,0,internal_displacements
VEN,2009,int_disp,drought,0,internal_displacements
VEN,2009,int_disp,total_pc100k,0,internal_displacements
BLZ,2009,events,flood,0,event_count
BLZ,2009,events,drought,0,event_count
BLZ,2009,events,hurricane,0,event_count
BLZ,2009,deaths,flood,0,fatalities
BLZ,2009,deaths,drought,0,fatalities
BLZ,2009,deaths,hurricane,0,fatalities
BLZ,2009,deaths,total,0,fatalities
BLZ,2009,deaths,per_event,NA,fatalities
BLZ,2009,affected,flood,0,affected_pop
BLZ,2009,affected,drought,0,affected_pop
BLZ,2009,affected,hurricane,0,affected_pop
BLZ,2009,affected,total,0,affected_pop
BLZ,2009,affected,per_event,NA,affected_pop
BLZ,2009,int_disp,flood,0,internal_displacements
BLZ,2009,int_disp,hurricane,0,internal_displacements
BLZ,2009,int_disp,drought,0,internal_displacements
BLZ,2009,int_disp,total_pc100k,0,internal_displacements
CRI,2009,events,flood,0,event_count
CRI,2009,events,drought,0,event_count
CRI,2009,events,hurricane,0,event_count
CRI,2009,deaths,flood,0,fatalities
CRI,2009,deaths,drought,0,fatalities
CRI,2009,deaths,hurricane,0,fatalities
CRI,2009,deaths,total,0,fatalities
CRI,2009,deaths,per_event,NA,fatalities
CRI,2009,affected,flood,0,affected_pop
CRI,2009,affected,drought,0,affected_pop
CRI,2009,affected,hurricane,0,affected_pop
CRI,2009,affected,total,0,affected_pop
CRI,2009,affected,per_event,NA,affected_pop
CRI,2009,int_disp,flood,0,internal_displacements
CRI,2009,int_disp,hurricane,0,internal_displacements
CRI,2009,int_disp,drought,0,internal_displacements
CRI,2009,int_disp,total_pc100k,0,internal_displacements
SLV,2009,events,flood,0,event_count
SLV,2009,events,drought,1,event_count
SLV,2009,events,hurricane,1,event_count
SLV,2009,deaths,flood,0,fatalities
SLV,2009,deaths,drought,0,fatalities
SLV,2009,deaths,hurricane,275,fatalities
SLV,2009,deaths,total,275,fatalities
SLV,2009,deaths,per_event,137.5,fatalities
SLV,2009,affected,flood,0,affected_pop
SLV,2009,affected,drought,0,affected_pop
SLV,2009,affected,hurricane,75000,affected_pop
SLV,2009,affected,total,75000,affected_pop
SLV,2009,affected,per_event,37500,affected_pop
SLV,2009,int_disp,flood,0,internal_displacements
SLV,2009,int_disp,hurricane,15000,internal_displacements
SLV,2009,int_disp,drought,0,internal_displacements
SLV,2009,int_disp,total_pc100k,248.0044323352147,internal_displacements
GTM,2009,events,flood,1,event_count
GTM,2009,events,drought,1,event_count
GTM,2009,events,hurricane,0,event_count
GTM,2009,deaths,flood,0,fatalities
GTM,2009,deaths,drought,0,fatalities
GTM,2009,deaths,hurricane,0,fatalities
GTM,2009,deaths,total,0,fatalities
GTM,2009,deaths,per_event,0,fatalities
GTM,2009,affected,flood,10800,affected_pop
GTM,2009,affected,drought,2500000,affected_pop
GTM,2009,affected,hurricane,0,affected_pop
GTM,2009,affected,total,2510800,affected_pop
GTM,2009,affected,per_event,1255400,affected_pop
GTM,2009,int_disp,flood,0,internal_displacements
GTM,2009,int_disp,hurricane,0,internal_displacements
GTM,2009,int_disp,drought,0,internal_displacements
GTM,2009,int_disp,total_pc100k,0,internal_displacements
HND,2009,events,flood,0,event_count
HND,2009,events,drought,1,event_count
HND,2009,events,hurricane,0,event_count
HND,2009,deaths,flood,0,fatalities
HND,2009,deaths,drought,0,fatalities
HND,2009,deaths,hurricane,0,fatalities
HND,2009,deaths,total,0,fatalities
HND,2009,deaths,per_event,0,fatalities
HND,2009,affected,flood,0,affected_pop
HND,2009,affected,drought,45000,affected_pop
HND,2009,affected,hurricane,0,affected_pop
HND,2009,affected,total,45000,affected_pop
HND,2009,affected,per_event,45000,affected_pop
HND,2009,int_disp,flood,0,internal_displacements
HND,2009,int_disp,hurricane,0,internal_displacements
HND,2009,int_disp,drought,0,internal_displacements
HND,2009,int_disp,total_pc100k,0,internal_displacements
NIC,2009,events,flood,2,event_count
NIC,2009,events,drought,0,event_count
NIC,2009,events,hurricane,1,event_count
NIC,2009,deaths,flood,0,fatalities
NIC,2009,deaths,drought,0,fatalities
NIC,2009,deaths,hurricane,0,fatalities
NIC,2009,deaths,total,0,fatalities
NIC,2009,deaths,per_event,0,fatalities
NIC,2009,affected,flood,6885,affected_pop
NIC,2009,affected,drought,0,affected_pop
NIC,2009,affected,hurricane,19897,affected_pop
NIC,2009,affected,total,26782,affected_pop
NIC,2009,affected,per_event,8927.333333333334,affected_pop
NIC,2009,int_disp,flood,0,internal_displacements
NIC,2009,int_disp,hurricane,0,internal_displacements
NIC,2009,int_disp,drought,0,internal_displacements
NIC,2009,int_disp,total_pc100k,0,internal_displacements
PAN,2009,events,flood,1,event_count
PAN,2009,events,drought,0,event_count
PAN,2009,events,hurricane,0,event_count
PAN,2009,deaths,flood,0,fatalities
PAN,2009,deaths,drought,0,fatalities
PAN,2009,deaths,hurricane,0,fatalities
PAN,2009,deaths,total,0,fatalities
PAN,2009,deaths,per_event,0,fatalities
PAN,2009,affected,flood,4248,affected_pop
PAN,2009,affected,drought,0,affected_pop
PAN,2009,affected,hurricane,0,affected_pop
PAN,2009,affected,total,4248,affected_pop
PAN,2009,affected,per_event,4248,affected_pop
PAN,2009,int_disp,flood,0,internal_displacements
PAN,2009,int_disp,hurricane,0,internal_displacements
PAN,2009,int_disp,drought,0,internal_displacements
PAN,2009,int_disp,total_pc100k,0,internal_displacements
MEX,2009,events,flood,5,event_count
MEX,2009,events,drought,0,event_count
MEX,2009,events,hurricane,2,event_count
MEX,2009,deaths,flood,28,fatalities
MEX,2009,deaths,drought,0,fatalities
MEX,2009,deaths,hurricane,4,fatalities
MEX,2009,deaths,total,32,fatalities
MEX,2009,deaths,per_event,4.571428571428571,fatalities
MEX,2009,affected,flood,140170,affected_pop
MEX,2009,affected,drought,0,affected_pop
MEX,2009,affected,hurricane,112000,affected_pop
MEX,2009,affected,total,252170,affected_pop
MEX,2009,affected,per_event,36024.28571428572,affected_pop
MEX,2009,int_disp,flood,200000,internal_displacements
MEX,2009,int_disp,hurricane,175000,internal_displacements
MEX,2009,int_disp,drought,0,internal_displacements
MEX,2009,int_disp,total_pc100k,334.82226263760066,internal_displacements
CUB,2009,events,flood,0,event_count
CUB,2009,events,drought,0,event_count
CUB,2009,events,hurricane,0,event_count
CUB,2009,deaths,flood,0,fatalities
CUB,2009,deaths,drought,0,fatalities
CUB,2009,deaths,hurricane,0,fatalities
CUB,2009,deaths,total,0,fatalities
CUB,2009,deaths,per_event,NA,fatalities
CUB,2009,affected,flood,0,affected_pop
CUB,2009,affected,drought,0,affected_pop
CUB,2009,affected,hurricane,0,affected_pop
CUB,2009,affected,total,0,affected_pop
CUB,2009,affected,per_event,NA,affected_pop
CUB,2009,int_disp,flood,0,internal_displacements
CUB,2009,int_disp,hurricane,0,internal_displacements
CUB,2009,int_disp,drought,0,internal_displacements
CUB,2009,int_disp,total_pc100k,0,internal_displacements
DOM,2009,events,flood,2,event_count
DOM,2009,events,drought,0,event_count
DOM,2009,events,hurricane,0,event_count
DOM,2009,deaths,flood,7,fatalities
DOM,2009,deaths,drought,0,fatalities
DOM,2009,deaths,hurricane,0,fatalities
DOM,2009,deaths,total,7,fatalities
DOM,2009,deaths,per_event,3.5,fatalities
DOM,2009,affected,flood,14565,affected_pop
DOM,2009,affected,drought,0,affected_pop
DOM,2009,affected,hurricane,0,affected_pop
DOM,2009,affected,total,14565,affected_pop
DOM,2009,affected,per_event,7282.5,affected_pop
DOM,2009,int_disp,flood,0,internal_displacements
DOM,2009,int_disp,hurricane,0,internal_displacements
DOM,2009,int_disp,drought,0,internal_displacements
DOM,2009,int_disp,total_pc100k,0,internal_displacements
HTI,2009,events,flood,3,event_count
HTI,2009,events,drought,0,event_count
HTI,2009,events,hurricane,0,event_count
HTI,2009,deaths,flood,21,fatalities
HTI,2009,deaths,drought,0,fatalities
HTI,2009,deaths,hurricane,0,fatalities
HTI,2009,deaths,total,21,fatalities
HTI,2009,deaths,per_event,7,fatalities
HTI,2009,affected,flood,2796,affected_pop
HTI,2009,affected,drought,0,affected_pop
HTI,2009,affected,hurricane,0,affected_pop
HTI,2009,affected,total,2796,affected_pop
HTI,2009,affected,per_event,932,affected_pop
HTI,2009,int_disp,flood,9910,internal_displacements
HTI,2009,int_disp,hurricane,0,internal_displacements
HTI,2009,int_disp,drought,0,internal_displacements
HTI,2009,int_disp,total_pc100k,102.27480424592147,internal_displacements
JAM,2009,events,flood,0,event_count
JAM,2009,events,drought,0,event_count
JAM,2009,events,hurricane,0,event_count
JAM,2009,deaths,flood,0,fatalities
JAM,2009,deaths,drought,0,fatalities
JAM,2009,deaths,hurricane,0,fatalities
JAM,2009,deaths,total,0,fatalities
JAM,2009,deaths,per_event,NA,fatalities
JAM,2009,affected,flood,0,affected_pop
JAM,2009,affected,drought,0,affected_pop
JAM,2009,affected,hurricane,0,affected_pop
JAM,2009,affected,total,0,affected_pop
JAM,2009,affected,per_event,NA,affected_pop
JAM,2009,int_disp,flood,0,internal_displacements
JAM,2009,int_disp,hurricane,0,internal_displacements
JAM,2009,int_disp,drought,0,internal_displacements
JAM,2009,int_disp,total_pc100k,0,internal_displacements
TTO,2009,events,flood,0,event_count
TTO,2009,events,drought,0,event_count
TTO,2009,events,hurricane,0,event_count
TTO,2009,deaths,flood,0,fatalities
TTO,2009,deaths,drought,0,fatalities
TTO,2009,deaths,hurricane,0,fatalities
TTO,2009,deaths,total,0,fatalities
TTO,2009,deaths,per_event,NA,fatalities
TTO,2009,affected,flood,0,affected_pop
TTO,2009,affected,drought,0,affected_pop
TTO,2009,affected,hurricane,0,affected_pop
TTO,2009,affected,total,0,affected_pop
TTO,2009,affected,per_event,NA,affected_pop
TTO,2009,int_disp,flood,0,internal_displacements
TTO,2009,int_disp,hurricane,0,internal_displacements
TTO,2009,int_disp,drought,0,internal_displacements
TTO,2009,int_disp,total_pc100k,0,internal_displacements
BHS,2009,events,flood,0,event_count
BHS,2009,events,drought,0,event_count
BHS,2009,events,hurricane,0,event_count
BHS,2009,deaths,flood,0,fatalities
BHS,2009,deaths,drought,0,fatalities
BHS,2009,deaths,hurricane,0,fatalities
BHS,2009,deaths,total,0,fatalities
BHS,2009,deaths,per_event,NA,fatalities
BHS,2009,affected,flood,0,affected_pop
BHS,2009,affected,drought,0,affected_pop
BHS,2009,affected,hurricane,0,affected_pop
BHS,2009,affected,total,0,affected_pop
BHS,2009,affected,per_event,NA,affected_pop
BHS,2009,int_disp,flood,0,internal_displacements
BHS,2009,int_disp,hurricane,0,internal_displacements
BHS,2009,int_disp,drought,0,internal_displacements
BHS,2009,int_disp,total_pc100k,0,internal_displacements
BRB,2009,events,flood,0,event_count
BRB,2009,events,drought,0,event_count
BRB,2009,events,hurricane,0,event_count
BRB,2009,deaths,flood,0,fatalities
BRB,2009,deaths,drought,0,fatalities
BRB,2009,deaths,hurricane,0,fatalities
BRB,2009,deaths,total,0,fatalities
BRB,2009,deaths,per_event,NA,fatalities
BRB,2009,affected,flood,0,affected_pop
BRB,2009,affected,drought,0,affected_pop
BRB,2009,affected,hurricane,0,affected_pop
BRB,2009,affected,total,0,affected_pop
BRB,2009,affected,per_event,NA,affected_pop
BRB,2009,int_disp,flood,0,internal_displacements
BRB,2009,int_disp,hurricane,0,internal_displacements
BRB,2009,int_disp,drought,0,internal_displacements
BRB,2009,int_disp,total_pc100k,0,internal_displacements
GRD,2009,events,flood,0,event_count
GRD,2009,events,drought,0,event_count
GRD,2009,events,hurricane,0,event_count
GRD,2009,deaths,flood,0,fatalities
GRD,2009,deaths,drought,0,fatalities
GRD,2009,deaths,hurricane,0,fatalities
GRD,2009,deaths,total,0,fatalities
GRD,2009,deaths,per_event,NA,fatalities
GRD,2009,affected,flood,0,affected_pop
GRD,2009,affected,drought,0,affected_pop
GRD,2009,affected,hurricane,0,affected_pop
GRD,2009,affected,total,0,affected_pop
GRD,2009,affected,per_event,NA,affected_pop
GRD,2009,int_disp,flood,0,internal_displacements
GRD,2009,int_disp,hurricane,0,internal_displacements
GRD,2009,int_disp,drought,0,internal_displacements
GRD,2009,int_disp,total_pc100k,0,internal_displacements
LCA,2009,events,flood,0,event_count
LCA,2009,events,drought,0,event_count
LCA,2009,events,hurricane,0,event_count
LCA,2009,deaths,flood,0,fatalities
LCA,2009,deaths,drought,0,fatalities
LCA,2009,deaths,hurricane,0,fatalities
LCA,2009,deaths,total,0,fatalities
LCA,2009,deaths,per_event,NA,fatalities
LCA,2009,affected,flood,0,affected_pop
LCA,2009,affected,drought,0,affected_pop
LCA,2009,affected,hurricane,0,affected_pop
LCA,2009,affected,total,0,affected_pop
LCA,2009,affected,per_event,NA,affected_pop
LCA,2009,int_disp,flood,0,internal_displacements
LCA,2009,int_disp,hurricane,0,internal_displacements
LCA,2009,int_disp,drought,0,internal_displacements
LCA,2009,int_disp,total_pc100k,0,internal_displacements
VCT,2009,events,flood,0,event_count
VCT,2009,events,drought,0,event_count
