iso,year,events_flood,events_drought,events_hurricane,deaths_flood,deaths_drought,deaths_hurricane,affected_flood,affected_drought,affected_hurricane,int_disp_flood,int_disp_hurricane,int_disp_drought,asylum_apps,gdp_pc_const,agri_va_pct,unemp_rate,remit_gdp_pct,population,gini_index,diaspora_US,diaspora_ESP,total_events,total_int_disp,asylum_apps_pc100k,int_disp_total_pc100k,deaths_total,affected_total,deaths_per_event,affected_per_event,any_drought_event,any_flood_event,any_hurricane_event,any_internal_disp,log_asylum_apps,log_int_disp_total,log_events_total,lag_asylum_apps,lag_int_disp_total,lag_total_events,lag_drought_events,lag_flood_events,lag_hurricane_events
CRI,2019,0,1,0,0,0,0,0,0,0,389,0,0,314,12877.6501010869,4.20205116302573,10.807,0.85904686180465,4999553,48.2,NA,NA,1,389,6.280561482196508,7.7806955941861204,0,0,0,0,1,0,0,1,5.752572638825633,5.966146739123692,0.6931471805599453,246,5636,1,0,1,0
SLV,2019,0,0,0,0,0,0,0,0,0,16,11,0,57439,4143.11437097867,5.1464335217926,4.17,21.0435800685611,6222318,38.8,NA,NA,0,27,923.1125763742708,0.4339218921308747,0,0,NA,NA,0,0,0,1,10.958496203722106,3.332204510175204,0,49959,2090,2,1,1,0
GTM,2019,0,0,0,0,0,0,0,0,0,5037,0,0,59952,4139.12192015295,9.40872555064273,2.193,13.8075436095655,17103803,NA,NA,NA,0,5037,350.5185367254288,29.44959083076436,0,0,NA,NA,0,0,0,1,11.001316200905034,8.524764456912555,0,38543,5659,3,1,2,0
HND,2019,0,0,0,0,0,0,0,0,0,300,0,0,80162,2447.61649282181,10.6380334094751,5.698,21.7081290113686,9943633,48.2,NA,NA,0,300,806.1641052118476,3.0170059574805306,0,0,NA,NA,0,0,0,1,11.29181734076809,5.707110264748875,0,43398,17094,2,1,1,0
NIC,2019,0,0,0,0,0,0,0,0,0,576,0,0,52919,2019.91518620044,15.5297840677071,5.472,13.2797611157152,6483657,NA,NA,NA,0,576,816.1906158823639,8.883875257435735,0,0,NA,NA,0,0,0,1,10.876536618228892,6.3578422665081,0,31680,6914,2,1,1,0
PAN,2019,0,0,0,0,0,0,0,0,0,32,0,0,140,15602.542086719901,2.45508077795197,6.256,0.832419781313777,4234700,49.8,NA,NA,0,32,3.3060193165985785,0.75566155807967506,0,0,NA,NA,0,0,0,1,4.948759890378168,3.4965075614664802,0,88,0,1,1,0,0
MEX,2019,3,0,3,12,0,4,642,0,1200,3202,6763,0,40191,10159.4448356722,3.3150244028436,3.477,3.05446883227768,125762982,NA,NA,NA,6,9965,31.957734589976564,7.923635271307418,16,1842,2.6666666666666665,307,0,1,1,1,10.60142324982787,9.20693457884135,1.9459101490553132,35061,20225,3,0,1,2
CUB,2019,0,0,0,0,0,0,0,0,0,0,9916,0,46482,8124.75282059108,3.56732632295441,1.705,NA,11202846,NA,NA,NA,0,9916,414.91242493202174,88.51322244365404,0,0,NA,NA,0,0,0,1,10.746841933332771,9.202005735186125,0,20779,52400,2,0,0,2
DOM,2019,0,0,0,0,0,0,0,0,0,0,4890,0,2138,8117.04639185786,4.32511956961036,6.356,8.32408533944056,10894043,41.9,NA,NA,0,4890,19.625404452690336,44.88691663875386,0,0,NA,NA,0,0,0,1,7.668093709082406,8.495152060539358,0,1836,27184,2,0,1,1
HTI,2019,2,0,0,14,0,0,4280,0,0,140,1062,0,40647,1394.42114071112,19.1874037315046,14.057,17.9484096513974,11105163,NA,NA,NA,2,1202,366.0189409196425,10.823794301803584,14,4280,7,2140,0,1,0,1,10.612704913273568,7.0925737159746784,1.0986122886681098,20960,230,0,0,0,0
JAM,2019,0,0,0,0,0,0,0,0,0,0,0,0,1029,5289.65490884076,7.01964952215967,4.987,16.1871005405662,2823271,NA,NA,NA,0,0,36.44708566765288,0,0,0,NA,NA,0,0,0,0,6.937314081223682,0,0,1020,7,0,0,0,0
TTO,2019,0,0,0,0,0,0,0,0,0,45,3,0,228,17253.6614512687,0.761568317530986,3.523,0.610537896579679,1363985,NA,NA,NA,0,48,16.715726345964214,3.5191002833608875,0,0,NA,NA,0,0,0,1,5.43372200355424,3.8918202981106265,0,185,800,1,0,1,0
BHS,2019,0,0,1,0,0,356,0,0,14940,0,17847,0,357,31117.6825430577,0.53475935828877,9.336,0,394675,NA,NA,NA,1,17847,90.45417115348071,4521.948438588713,356,14940,356,14940,0,0,1,1,5.8805329864007,9.789646736112369,0.6931471805599453,280,0,0,0,0,0
BRB,2019,0,0,0,0,0,0,0,0,0,0,102,0,101,19064.9975884863,2.46990992846244,8.412,1.4715213289318,281207,NA,NA,NA,0,102,35.916602360538675,36.27221228490045,0,0,NA,NA,0,0,0,1,4.624972813284271,4.634728988229636,0,78,0,0,0,0,0
GRD,2019,0,0,0,0,0,0,0,0,0,0,26,0,49,9785.56040240592,4.67951202688308,NA,5.22176644559137,115981,NA,NA,NA,0,26,42.248299290401015,22.417464929600538,0,0,NA,NA,0,0,0,1,3.912023005428146,3.295836866004329,0,24,27,0,0,0,0
LCA,2019,0,0,0,0,0,0,0,0,0,0,25,0,56,11114.7785940338,1.73029096250418,15.613,2.06253691163656,177661,NA,NA,NA,0,25,31.52070516320408,14.071743376430392,0,0,NA,NA,0,0,0,1,4.04305126783455,3.258096538021482,0,64,0,0,0,0,0
VCT,2019,0,0,0,0,0,0,0,0,0,0,232,0,56,8286.26735004137,7.00321360289631,19.235,8.71387186266932,104167,NA,NA,NA,0,232,53.7598279685505,222.71928729828065,0,0,NA,NA,0,0,0,1,4.04305126783455,5.4510384535657,0,43,0,0,0,0,0
ATG,2019,0,0,0,0,0,0,0,0,0,0,0,0,41,18525.2588907167,1.64671204635507,NA,2.13590441518768,91364,NA,NA,NA,0,0,44.87544328181778,0,0,0,NA,NA,0,0,0,0,3.7376696182833684,0,0,31,0,0,0,0,0
KNA,2019,0,0,0,0,0,0,0,0,0,0,0,0,10,22297.7644995701,0.899635933284524,NA,3.81252185570388,46952,NA,NA,NA,0,0,21.298347248253535,0,0,0,NA,NA,0,0,0,0,2.3978952727983707,0,0,8,0,0,0,0,0
ARG,2020,1,0,0,3,0,0,3000,0,0,2997,16,0,654,11393.0505957877,6.35703367575527,11.461,0.168011924038753,45191965,42.7,NA,NA,1,3013,1.4471599099530192,6.667114386373773,3,3000,3,3000,0,1,0,1,6.484635235635252,8.01102337918644,0.6931471805599453,652,22682,4,1,3,0
BOL,2020,2,0,0,26,0,0,37600,0,0,13388,0,0,376,2949.81955038243,14.0009305366582,7.903,3.07541011203655,11816299,43.6,NA,NA,2,13388,3.1820454103268716,113.30112753578764,26,37600,13,18800,0,1,0,1,5.932245187448011,9.50218875329738,1.0986122886681098,528,75256,2,0,2,0
BRA,2020,5,1,0,151,0,0,12147,0,0,133369,219931,83,7606,8435.01143254978,5.71148511499007,13.697,0.241596231143309,208660842,48.9,NA,NA,6,353383,3.6451496730756987,169.35760280311723,151,12147,25.166666666666668,2024.5,1,1,0,1,8.936824154997302,12.775310563366299,1.9459101490553132,6444,281950,7,0,7,0
CHL,2020,0,0,0,0,0,0,0,0,0,2592,0,0,1676,12679.024004022,4.04542684409947,10.934,0.0260576739589634,19370624,47,NA,NA,0,2592,8.652276767129443,13.381086742481811,0,0,NA,NA,0,0,0,1,7.424761761823209,7.860570785538664,0,1090,1947,1,0,1,0
COL,2020,3,0,2,25,0,23,56610,0,277800,45534,16329,0,41457,5891.9552321540305,7.50848046663348,15.983,2.56133478402854,50629997,53.5,NA,NA,5,61863,81.88228808309034,122.18645796088039,48,334410,9.6,66882,0,1,1,1,10.632436145559456,11.032693706288871,1.791759469228055,51164,33207,5,0,5,0
ECU,2020,1,0,0,0,0,0,290,0,0,1193,0,0,5282,5355.68934196443,8.38574905899645,6.127,3.48790451754192,17546065,47.3,NA,NA,1,1193,30.10361582497272,6.799245300869454,0,290,0,290,0,1,0,1,8.572249397164315,7.085064293952548,0.6931471805599453,5888,1441,1,0,1,0
GUY,2020,0,0,0,0,0,0,0,0,0,0,0,0,166,9010.61000469878,16.8510033249851,15.334,8.0615119809861,807481,NA,NA,NA,0,0,20.55775925377811,0,0,0,NA,NA,0,0,0,0,5.117993812416755,0,0,330,0,0,0,0,0
PRY,2020,0,0,0,0,0,0,0,0,0,5,0,0,443,6109.19608100615,10.7279902822144,7.548,1.64741492260652,6603739,43.5,NA,NA,0,5,6.70832084672032,0.075714682242893,0,0,NA,NA,0,0,0,1,6.095824562432225,1.791759469228055,0,471,53747,3,0,3,0
PER,2020,3,0,0,15,0,0,7228,0,0,3660,4390,0,7223,5831.83024758521,7.7158463734968,7.179,1.44186001941303,32838579,43.7,NA,NA,3,8050,21.99547063227066,24.51385000550724,15,7228,5,2409.3333333333335,0,1,0,1,8.88516409509682,8.993551586299981,1.3862943611198906,8395,4259,3,0,3,0
SUR,2020,0,0,0,0,0,0,0,0,0,0,0,0,100,7213.10766669943,8.1360284150591,8.76,4.25950717003709,612317,NA,NA,NA,0,0,16.33141003761124,0,0,0,NA,NA,0,0,0,0,4.61512051684126,0,0,63,0,0,0,0,0
URY,2020,1,0,0,0,0,0,360,0,0,365,0,0,216,16443.3635000843,7.20670291373453,10.413,0.207465871227741,3398968,40.2,NA,NA,1,365,6.354870066443697,10.738553584499765,0,360,0,360,0,1,0,1,5.37989735354046,5.902633333401366,0.6931471805599453,187,20858,3,0,3,0
VEN,2020,1,0,0,3,0,0,3690,0,0,2362,0,0,152923,NA,NA,7.53,NA,28444077,NA,NA,NA,1,2362,537.626866922066,8.304013520987164,3,3690,3,3690,0,1,0,1,11.937696344936205,7.767687277186908,0.6931471805599453,440805,320,1,0,1,0
BLZ,2020,0,0,1,0,0,0,0,0,60000,0,6273,0,75,5003.87784847193,8.37555376067748,10.784,5.90761041769567,390812,NA,NA,NA,1,6273,19.19081297401308,1605.119597146454,0,60000,0,60000,0,0,1,1,4.330733340286331,8.744169388750624,0.6931471805599453,126,0,0,0,0,0
CRI,2020,0,0,1,0,0,0,0,0,25000,782,2744,0,194,12242.2098908608,4.34422556037506,16.432,0.841063564337591,5034320,49.2,NA,NA,1,3526,3.853549238030161,70.03925058399149,0,25000,0,25000,0,0,1,1,5.272999558563747,8.168202930236053,0.6931471805599453,314,389,1,1,0,0
SLV,2020,0,0,3,0,0,33,0,0,149840,219,16461,0,35266,3808.53195436409,5.35480047301112,5.008,23.8002795557104,6234673,NA,NA,NA,3,16680,565.6431379801314,267.5360840897349,33,149840,11,49946.666666666664,0,0,1,1,10.4707029614894,9.722025626154055,1.3862943611198906,57439,27,0,0,0,0
GTM,2020,2,0,3,3,0,164,20070,0,2853156,4084,311183,0,41934,4005.83899362197,9.92631976149255,2.955,14.6751387369418,17357325,NA,NA,NA,5,315267,241.59252649817873,1816.3340261244173,167,2873226,33.4,574645.2,0,1,1,1,10.643876079418511,12.661178349738798,1.791759469228055,59952,5037,0,0,0,0
HND,2020,1,0,3,3,0,129,17700,0,5145784,1137,936060,0,54004,2189.43168668222,12.1880671407553,10.982,23.9319582167015,10119640,NA,NA,NA,4,937197,533.6553474234262,9261.169369661371,132,5163484,33,1290871,0,1,1,1,10.896831913852575,13.750649851597283,1.6094379124341003,80162,300,0,0,0,0
NIC,2020,0,0,2,0,0,20,0,0,930000,706,391766,0,19527,1950.19181218473,15.9067799804023,6.201,14.575973804427,6565267,NA,NA,NA,2,392472,297.4288783685416,5978.005159576906,20,930000,10,465000,0,0,1,1,9.8796046120727965,12.880223024029556,1.0986122886681098,52919,576,0,0,0,0
PAN,2020,1,0,2,11,0,83,150,0,5000,4,3551,0,150,12647.082664124,3.06418840436243,14.663,0.67742590721831,4293261,NA,NA,NA,3,3555,3.4938476836139243,82.80419010165001,94,5150,31.333333333333332,1716.6666666666667,0,1,1,1,5.017279836814924,8.176391596633795,1.3862943611198906,140,32,0,0,0,0
MEX,2020,2,0,5,30,0,42,95100,0,4106,24903,75143,0,23975,9234.64362409252,3.71114888101566,4.44,3.92284685450733,126799054,44.6,NA,NA,7,100046,18.90786977006942,78.9012195627264,72,99206,10.285714285714286,14172.285714285714,0,1,1,1,10.084808608996498,11.513395354554824,2.0794415416798357,40191,9965,6,0,3,3
CUB,2020,0,0,1,0,0,0,0,0,500,638,638793,0,24693,7252.31672155863,2.76194716809592,2.24,NA,11176354,NA,NA,NA,1,639431,220.93967317069593,5721.284418872201,0,500,0,500,0,0,1,1,10.11431557812769,13.36833556127456,0.6931471805599453,46482,9916,0,0,0,0
DOM,2020,0,0,2,0,0,6,0,0,15595,3735,27435,0,977,7395.8734262396,4.52252840237889,6.126,10.6071966446228,11008300,39.6,NA,NA,2,31170,8.875121499232398,283.1499868281206,6,15595,3,7797.5,0,0,1,1,6.885509670034818,10.347243454377015,1.0986122886681098,2138,4890,0,0,0,0
HTI,2020,0,0,1,0,0,39,0,0,44175,0,13207,0,26522,1331.69778506932,20.362493732044,15.546,22.4512536627714,11243848,NA,NA,NA,1,13207,235.88010083380706,117.45978778795302,39,44175,39,44175,0,0,1,1,10.185767560073915,9.488577985599964,0.6931471805599453,40647,1202,2,0,2,0
JAM,2020,0,0,0,0,0,0,0,0,0,0,2,0,671,4752.33340904481,8.6832359903362,6.501,22.2037347007146,2830739,NA,NA,NA,0,2,23.70405749170093,0.07065292844024122,0,0,NA,NA,0,0,0,1,6.5102583405231496,1.0986122886681098,0,1029,0,0,0,0,0
TTO,2020,0,0,0,0,0,0,0,0,0,6,21,0,114,15686.0929022811,1.05713241651112,4.206,0.926275495679906,1366725,NA,NA,NA,0,27,8.341107391757669,1.9755254348899742,0,0,NA,NA,0,0,0,1,4.74493212836325,3.332204510175204,0,228,48,0,0,0,0
BHS,2020,0,0,0,0,0,0,0,0,0,0,0,0,303,24791.6538067733,0.775822139879574,12.027,0.49025118689208,395863,NA,NA,NA,0,0,76.54163182717254,0,0,0,NA,NA,0,0,0,0,5.717027701406222,0,0,357,17847,1,0,0,1
BRB,2020,0,0,0,0,0,0,0,0,0,0,0,0,42,16166.6559507829,3.31794642673245,9.777,1.64803049262709,281698,NA,NA,NA,0,0,14.909584022605769,0,0,0,NA,NA,0,0,0,0,3.7612001156935624,0,0,101,102,0,0,0,0
GRD,2020,0,0,0,0,0,0,0,0,0,0,0,0,31,8413.28335500372,4.90307786781958,NA,6.75004451212369,116341,NA,NA,NA,0,0,26.645808442423565,0,0,0,NA,NA,0,0,0,0,3.4657359027997265,0,0,49,26,0,0,0,0
LCA,2020,0,0,0,0,0,0,0,0,0,0,0,0,33,8379.27495097388,1.98095868617899,25.224,3.76083240284187,178250,NA,NA,NA,0,0,18.513323983169705,0,0,0,NA,NA,0,0,0,0,3.5263605246161616,0,0,56,25,0,0,0,0
VCT,2020,0,0,0,0,0,0,0,0,0,0,0,0,26,7981.64858144827,8.64273688810065,20.636,7.28760488020117,103526,NA,NA,NA,0,0,25.114463999381798,0,0,0,NA,NA,0,0,0,0,3.295836866004329,0,0,56,232,0,0,0,0
ATG,2020,0,0,0,0,0,0,0,0,0,0,0,0,7,14950.8942397208,2.27894065728784,NA,2.56585012934811,91846,NA,NA,NA,0,0,7.621453302266838,0,0,0,NA,NA,0,0,0,0,2.0794415416798357,0,0,41,0,0,0,0,0
KNA,2020,0,0,0,0,0,0,0,0,0,0,0,0,5,18918.8263456611,1.12671217092169,NA,3.57085817002502,46870,NA,NA,NA,0,0,10.667804565820354,0,0,0,NA,NA,0,0,0,0,1.791759469228055,0,0,10,0,0,0,0,0
ARG,2021,1,0,0,0,0,0,90,0,0,177,318,0,834,12549.2811699342,7.29128249622041,8.736,0.185543785281081,45312281,42.4,NA,NA,1,495,1.840560619757809,1.0924190728778365,0,90,0,90,0,1,0,1,6.727431724850855,6.206575926724928,0.6931471805599453,654,3013,1,0,1,0
BOL,2021,7,0,0,50,0,0,303590,0,0,906,0,0,498,3098.35062383781,12.9229233056108,5.089,3.50803987162293,11937360,40.9,NA,NA,7,906,4.17177667423953,7.589617804941796,50,303590,7.142857142857143,43370,0,1,0,1,6.212606095751519,6.810142450115136,2.0794415416798357,376,13388,2,0,2,0
BRA,2021,8,1,0,62,0,0,1607517,0,0,181422,229506,1228,10507,8799.22945810901,6.5587626121061,13.158,0.2455346442576,209550294,52.9,NA,NA,9,412156,5.014070750957763,196.6859564511038,62,1607517,6.888888888888889,178613,1,1,0,1,9.259892150805431,12.929159623704873,2.302585092994046,7606,353383,6,1,5,0
CHL,2021,1,0,0,0,0,0,600,0,0,28,288,0,7954,14051.4713630677,3.50586436813615,9.281,0.0210845500963785,19456334,NA,NA,NA,1,316,40.88128832492288,1.6241497498963577,0,600,0,600,0,1,0,1,8.981555940771887,5.75890177387728,0.6931471805599453,1676,2592,0,0,0,0
COL,2021,10,0,0,22,0,0,50434,0,0,30304,0,0,34380,6457.16921807086,7.77187301385002,13.898,2.70254419060708,51188173,55.1,NA,NA,10,30304,67.16395211057835,59.2011752402259,22,50434,2.2,5043.4,0,1,0,1,10.445259365192133,10.319067994385385,2.3978952727983707,41457,61863,5,0,3,2
ECU,2021,2,0,0,6,0,0,18461,0,0,3929,119,0,7297,5815.09477390949,8.07999983280318,4.552,4.07490158068369,17682454,45.8,NA,NA,2,4048,41.26689655180214,22.89275006738318,6,18461,3,9230.5,0,1,0,1,8.895355616996392,8.30622521603216,1.0986122886681098,5282,1193,1,0,1,0
GUY,2021,1,0,0,0,0,0,34500,0,0,216,0,0,184,10711.9973374148,13.4551932931892,14.557,6.88301292281138,815482,NA,NA,NA,1,216,22.563342906403822,26.487402542300135,0,34500,0,34500,0,1,0,1,5.220355825078324,5.37989735354046,0.6931471805599453,166,0,0,0,0,0
PRY,2021,2,0,0,10,0,0,6000,0,0,0,0,0,294,6278.11006663828,11.2789007802766,7.311,1.46525872284681,6684182,42.9,NA,NA,2,0,4.3984439681624465,0,10,6000,5,3000,0,1,0,0,5.68697535633982,0,1.0986122886681098,443,5,0,0,0,0
PER,2021,8,0,0,23,0,0,29148,0,0,0,0,0,4469,6547.84718181776,7.12266347558469,5.097,1.59397548543885,33155882,40.1,NA,NA,8,0,13.478754689741024,0,23,29148,2.875,3643.5,0,1,0,0,8.405143687607614,0,2.1972245773362196,7223,8050,3,0,3,0
SUR,2021,1,0,0,0,0,0,10100,0,0,6500,0,0,56,6973.89941868115,9.67766403232661,8.491,4.74967050714789,617896,NA,NA,NA,1,6500,9.06301384051685,1051.9569636314202,0,10100,0,10100,0,1,0,1,4.04305126783455,8.77971129020447,0.6931471805599453,100,0,0,0,0,0
URY,2021,0,0,0,0,0,0,0,0,0,156,0,0,249,17416.0052208869,7.73426774499001,9.328,0.207005780162035,3396695,40.8,NA,NA,0,156,7.330655239872876,4.592699668354091,0,0,NA,NA,0,0,0,1,5.521460917862246,5.056245805348308,0,216,365,1,0,1,0
VEN,2021,2,0,0,46,0,0,1401300,0,0,32592,0,0,95870,NA,NA,7.037,NA,28237826,NA,NA,NA,2,32592,339.50913926589106,115.41965022378139,46,1401300,23,700650,0,1,0,1,11.470758816808338,10.391852820371936,1.0986122886681098,152923,2362,1,0,1,0
BLZ,2021,0,0,0,0,0,0,0,0,0,0,0,0,95,5824.30394264153,7.92175332052633,10.322,5.59211323861015,395346,NA,NA,NA,0,0,24.02958421231023,0,0,0,NA,NA,0,0,0,0,4.564348191467836,0,0,75,6273,1,0,0,1
CRI,2021,1,0,0,3,0,0,200000,0,0,290,0,0,292,13146.6927918545,4.36671325934146,15.139,0.9145998443438,5059988,48.7,NA,NA,1,290,5.7707646737502145,5.731238888313569,3,200000,3,200000,0,1,0,1,5.680172609017068,5.673323267171493,0.6931471805599453,194,3526,1,0,0,1
SLV,2021,1,0,0,5,0,0,300,0,0,551,0,0,26819,4247.54750394978,4.81225514872015,4.327,26.2452495089243,6255782,39,NA,NA,1,551,428.7073942154634,8.807851680253563,5,300,5,300,0,1,0,1,10.196903156835669,6.313548046277095,0.6931471805599453,35266,16680,3,0,0,3
GTM,2021,3,0,0,2,0,0,24615,0,0,12012,2055,0,28990,4268.62845750072,9.17348969814635,2.174,17.821386842392,17598650,NA,NA,NA,3,14067,164.72854451903981,79.93226753188455,2,24615,0.6666666666666666,8205,0,1,0,1,10.274740715974103,9.551657993593873,1.3862943611198906,41934,315267,5,0,2,3
HND,2021,0,0,0,0,0,0,0,0,0,262,0,0,60789,2423.76634916911,10.8930519266193,8.506,25.5945914762165,10289877,NA,NA,NA,0,262,590.7650791161061,2.5461917571998187,0,0,NA,NA,0,0,0,1,11.015180580742769,5.572154032177765,0,54004,937197,4,0,1,3
NIC,2021,0,0,0,0,0,0,0,0,0,0,0,0,112239,2128.30881395452,15.7299123972627,6.118,15.1305293767625,6644741,NA,NA,NA,0,0,1689.140329171596,0,0,0,NA,NA,0,0,0,0,11.628394714776343,0,0,19527,392472,2,0,0,2
PAN,2021,2,0,0,1,0,0,30190,0,0,2222,0,0,303,14552.9401574302,2.80289215776646,10.177,0.840846144368929,4345405,50.9,NA,NA,2,2222,6.972882849814919,51.13447423197608,1,30190,0.5,15095,0,1,0,1,5.717027701406222,7.706612913964197,1.0986122886681098,150,3555,3,0,1,2
MEX,2021,3,0,5,30,0,20,12520,0,2871,12990,3778,0,19735,9728.05680082173,3.78266528650454,4.019,4.18261481458709,127648148,NA,NA,NA,8,16768,15.46046715852078,13.136109111430272,50,15391,6.25,1923.875,0,1,1,1,9.890199658209193,9.72728722274711,2.1972245773362196,23975,100046,7,0,2,5
CUB,2021,0,0,2,0,0,0,0,0,0,0,193742,0,26753,7379.01400369289,0.881940963420313,2.116,NA,11122168,NA,NA,NA,2,193742,240.53763618747712,1741.9445561333007,0,0,0,0,0,0,1,1,10.194439273855531,12.174287817530667,1.0986122886681098,24693,639431,1,0,0,1
DOM,2021,0,0,2,0,0,2,0,0,4178,0,10388,0,1105,8344.90510312395,4.21567590284055,7.702,11.3260079151082,11123476,38.5,NA,NA,2,10388,9.933945108525428,93.38807401571235,2,4178,1,2089,0,0,1,1,7.00850518208228,9.248502833070532,1.0986122886681098,977,31170,2,0,0,2
HTI,2021,1,0,2,7,0,0,13380,0,0,559,0,0,70805,1292.71954963551,20.6814288747556,15.28,19.1326076146465,11374586,NA,NA,NA,3,559,622.4841941500113,4.914464579194354,7,13380,2.3333333333333335,4460,0,1,1,1,11.167699021853803,6.327936783729195,1.3862943611198906,26522,13207,1,0,0,1
JAM,2021,0,0,0,0,0,0,0,0,0,0,16,0,889,4958.84580039288,8.34080242727078,5.188,25.288598974851,2837682,39.9,NA,NA,0,16,31.328387042663696,0.5638404867071082,0,0,NA,NA,0,0,0,1,6.7912214627261855,2.833213344056216,0,671,2,0,0,0,0
TTO,2021,0,0,0,0,0,0,0,0,0,0,0,0,173,15533.5693580653,0.910293249532888,4.446,0.967823399315537,1367558,NA,NA,NA,0,0,12.65028613046028,0,0,0,NA,NA,0,0,0,0,5.159055299214529,0,0,114,27,0,0,0,0
BHS,2021,0,0,0,0,0,0,0,0,0,0,0,0,246,29114.2279448407,0.454432167483592,11.032,0.440646340450278,396373,NA,NA,NA,0,0,62.06275402209535,0,0,0,NA,NA,0,0,0,0,5.5093883366279774,0,0,303,0,0,0,0,0
BRB,2021,0,0,1,0,0,0,0,0,3114,0,376,0,59,16099.7749737734,2.29079441008778,9.433,1.61463477301482,282147,NA,NA,NA,1,376,20.911085356215022,133.26386599892965,0,3114,0,3114,0,0,1,1,4.0943445622221,5.932245187448011,0.6931471805599453,42,0,0,0,0,0
GRD,2021,0,0,0,0,0,0,0,0,0,0,0,0,32,8781.46248494156,5.33784586153663,NA,5.53046764702001,116688,NA,NA,NA,0,0,27.42355683532154,0,0,0,NA,NA,0,0,0,0,3.4965075614664802,0,0,31,0,0,0,0,0
LCA,2021,0,0,1,0,0,1,0,0,0,0,0,0,32,9336.92127417129,1.71420637124608,20.514,3.38786200261832,178522,NA,NA,NA,1,0,17.924961629379013,0,1,0,1,0,0,0,1,0,3.4965075614664802,0,0.6931471805599453,33,0,0,0,0,0
VCT,2021,0,0,1,0,0,0,0,0,129,0,0,0,48,8203.01335227809,5.2074867781098,20.341,7.88337284271681,102841,NA,NA,NA,1,0,46.67399189039391,0,0,129,0,129,0,0,1,0,3.8918202981106265,0,0.6931471805599453,26,0,0,0,0,0
ATG,2021,0,0,0,0,0,0,0,0,0,0,0,0,22,16084.7214406048,2.08080004808426,NA,2.82536157975283,92349,NA,NA,NA,0,0,23.822672687305765,0,0,0,NA,NA,0,0,0,0,3.1354942159291497,0,0,7,0,0,0,0,0
KNA,2021,0,0,0,0,0,0,0,0,0,0,0,0,8,19031.8211910603,1.23971220042445,NA,4.31644848767189,46763,NA,NA,NA,0,0,17.107542287706092,0,0,0,NA,NA,0,0,0,0,2.1972245773362196,0,0,5,0,0,0,0,0
ARG,2022,0,0,0,0,0,0,0,0,0,391,80,0,1492,13182.7933950725,6.63829697473642,6.805,0.166952666555471,45407904,40.7,NA,NA,0,471,3.285771569636863,1.0372643493960876,0,0,NA,NA,0,0,0,1,7.30854279753919,6.156978985585555,0,834,495,1,0,1,0
BOL,2022,1,0,0,60,0,0,375000,0,0,118,2822,0,1007,3172.91046695036,12.4687256486913,3.552,3.31578734598447,12077154,41.2,NA,NA,1,2940,8.338057128359877,24.343483572371436,60,375000,60,375000,0,1,0,1,6.915723448631314,7.9865049385539955,0.6931471805599453,498,906,7,0,7,0
BRA,2022,11,1,0,528,0,0,222950,0,0,249053,456619,704,32127,9032.08481566299,5.76747490819457,9.231,0.25481314242508,210306415,52,NA,NA,12,706376,15.276281515235757,335.8794357271508,528,222950,44,18579.166666666668,1,1,0,1,10.377483203051401,13.467904368285419,2.5649493574615367,10507,412156,9,1,8,0
CHL,2022,0,0,0,0,0,0,0,0,0,0,2,0,5762,14283.1489501524,3.23467925849162,8.249,0.0282751450622328,19553036,43,NA,NA,0,2,29.468569484554727,0.010228590588182828,0,0,NA,NA,0,0,0,1,8.659213451436667,1.0986122886681098,0,7954,316,1,0,1,0
COL,2022,9,0,1,81,0,0,231770,0,5000,267446,943,0,96001,6856.72590505374,8.83154473689041,10.547,2.7354220776326,51737944,54.8,NA,NA,10,268389,185.5524061798822,518.7469374507808,81,236770,8.1,23677,0,1,1,1,11.472124303566297,12.50019642556143,2.3978952727983707,34380,30304,10,0,10,0
ECU,2022,5,0,0,76,0,0,35214,0,0,1000,0,0,24490,6107.49495006543,7.39303992355462,3.761,4.08839477102189,17823897,45.5,NA,NA,5,1000,137.3998065630653,5.610445347613936,76,35214,15.2,7042.8,0,1,0,1,10.106060982105628,6.90875477931522,1.791759469228055,7297,4048,2,0,2,0
GUY,2022,1,0,0,0,0,0,500,0,0,115,0,0,301,17365.3336428642,10.0298359219808,12.013,3.66298141565721,821637,NA,NA,NA,1,115,36.634182735198145,13.996448553314906,0,500,0,500,0,1,0,1,5.71042701737487,4.7535901911063645,0.6931471805599453,184,216,1,0,1,0
PRY,2022,0,0,0,0,0,0,0,0,0,0,0,0,831,6218.19790694024,10.8974804512494,6.755,1.41178944682975,6760464,44.8,NA,NA,0,0,12.29205569321869,0,0,0,NA,NA,0,0,0,0,6.723832440821209,0,0,294,0,2,0,2,0
PER,2022,1,0,0,1,0,0,500,0,0,2997,13397,0,20668,6667.51695632036,7.17416229206978,3.85,1.50673503889057,33475438,40.3,NA,NA,1,16394,61.74079036695502,48.973220305586445,1,500,1,500,0,1,0,1,9.936390272211836,9.704731689278749,0.6931471805599453,4469,0,8,0,8,0
SUR,2022,1,0,0,0,0,0,9000,0,0,1466,0,0,106,7081.33357325783,7.29566179490095,8.16,3.90785134019277,623164,39.2,NA,NA,1,1466,17.009968483416884,235.25107355367126,0,9000,0,9000,0,1,0,1,4.672828834461906,7.2909747781429814,0.6931471805599453,56,6500,1,0,1,0
